"Status","Progress","Duration (in seconds)","Finished","C_Message Rank_1","C_Message Rank_4","C_Message Rank_5","C_Message Rank_6","C_Message Rank_7","C_Message Rank_9","C_Message Rank_11","C_Message Rank_12","C_Message Rank_13","C_Message Rank_14","C_Message Rank_15","C_Message Rank_16","C_Message Rank_17","C_Message Rank_18","C_Message Rank_19","C_Message Rank_20","C_Message Rank_21","C_Message Rank_22","C_Message Rank_35","C_Message Rank_24","C_Message Rank_25","C_Message Rank_26","C_Message Rank_27","C_Message Rank_28","C_Message Rank_29","C_Message Rank_30","C_Message Rank_31","C_Message Rank_32","C_Message Rank_23","C_Message Rank_36","C_Dis_AI_1","C_Dis_AI_2","C_Dis_AI_3","C_Dis_AI_4","C_Dis_AI_5","C_Dis_AI_6","C_Dis_AI_7","C_Dis_AI_8","C_Dis_AI_9","C_Dis_AI_10","C_Dis_AI_11","C_Dis_AI_12","C_Dis_AI_13","C_Dis_AI_14","C_Dis_AI_15","C_Dis_hum_1","C_Dis_hum_2","C_Dis_hum_3","C_Dis_hum_4","C_Dis_hum_5","C_Dis_hum_6","C_Dis_hum_7","C_Dis_hum_8","C_Dis_hum_9","C_Dis_hum_10","C_Dis_hum_11","C_Dis_hum_12","C_Dis_hum_13","C_Dis_hum_14","C_Dis_hum_15","C_Con_AI_1","C_Con_AI_2","C_Con_AI_3","C_Con_AI_4","C_Con_AI_5","C_Con_AI_6","C_Con_AI_7","C_Con_AI_8","C_Con_AI_9","C_Con_AI_10","C_Con_AI_11","C_Con_AI_12","C_Con_AI_13","C_Con_AI_14","C_Con_AI_15","C_Con_hum_1","C_Con_hum_2","C_Con_hum_3","C_Con_hum_4","C_Con_hum_5","C_Con_hum_6","C_Con_hum_7","C_Con_hum_8","C_Con_hum_9","C_Con_hum_10","C_Con_hum_11","C_Con_hum_12","C_Con_hum_13","C_Con_hum_14","C_Con_hum_15","C_Unp_AI_1","C_Unp_AI_2","C_Unp_AI_3","C_Unp_AI_4","C_Unp_AI_5","C_Unp_AI_6","C_Unp_AI_7","C_Unp_AI_8","C_Unp_AI_9","C_Unp_AI_10","C_Unp_AI_11","C_Unp_AI_12","C_Unp_AI_13","C_Unp_AI_14","C_Unp_AI_15","C_Unp_hum_1","C_Unp_hum_2","C_Unp_hum_3","C_Unp_hum_4","C_Unp_hum_5","C_Unp_hum_6","C_Unp_hum_7","C_Unp_hum_8","C_Unp_hum_9","C_Unp_hum_10","C_Unp_hum_11","C_Unp_hum_12","C_Unp_hum_13","C_Unp_hum_14","C_Unp_hum_15","C_Lapp_AI_1","C_Lapp_AI_2","C_Lapp_AI_3","C_Lapp_AI_4","C_Lapp_AI_5","C_Lapp_AI_6","C_Lapp_AI_7","C_Lapp_AI_8","C_Lapp_AI_9","C_Lapp_AI_10","C_Lapp_AI_11","C_Lapp_AI_12","C_Lapp_AI_13","C_Lapp_AI_14","C_Lapp_AI_15","C_Lapp_hum_1","C_Lapp_hum_2","C_Lapp_hum_3","C_Lapp_hum_4","C_Lapp_hum_5","C_Lapp_hum_6","C_Lapp_hum_7","C_Lapp_hum_8","C_Lapp_hum_9","C_Lapp_hum_10","C_Lapp_hum_11","C_Lapp_hum_12","C_Lapp_hum_13","C_Lapp_hum_14","C_Lapp_hum_15","T_Message Ranking_1","T_Message Ranking_4","T_Message Ranking_5","T_Message Ranking_6","T_Message Ranking_7","T_Message Ranking_9","T_Message Ranking_11","T_Message Ranking_12","T_Message Ranking_13","T_Message Ranking_14","T_Message Ranking_15","T_Message Ranking_16","T_Message Ranking_17","T_Message Ranking_18","T_Message Ranking_19","T_Message Ranking_20","T_Message Ranking_21","T_Message Ranking_22","T_Message Ranking_35","T_Message Ranking_24","T_Message Ranking_25","T_Message Ranking_26","T_Message Ranking_27","T_Message Ranking_28","T_Message Ranking_29","T_Message Ranking_30","T_Message Ranking_31","T_Message Ranking_32","T_Message Ranking_23","T_Message Ranking_36","T_Dis_AI_1","T_Dis_AI_2","T_Dis_AI_3","T_Dis_AI_4","T_Dis_AI_5","T_Dis_AI_6","T_Dis_AI_7","T_Dis_AI_8","T_Dis_AI_9","T_Dis_AI_10","T_Dis_AI_11","T_Dis_AI_12","T_Dis_AI_13","T_Dis_AI_14","T_Dis_AI_15","T_Dis_hum_1","T_Dis_hum_2","T_Dis_hum_3","T_Dis_hum_4","T_Dis_hum_5","T_Dis_hum_6","T_Dis_hum_7","T_Dis_hum_8","T_Dis_hum_9","T_Dis_hum_10","T_Dis_hum_11","T_Dis_hum_12","T_Dis_hum_13","T_Dis_hum_14","T_Dis_hum_15","T_Con_AI_1","T_Con_AI_2","T_Con_AI_3","T_Con_AI_4","T_Con_AI_5","T_Con_AI_6","T_Con_AI_7","T_Con_AI_8","T_Con_AI_9","T_Con_AI_10","T_Con_AI_11","T_Con_AI_12","T_Con_AI_13","T_Con_AI_14","T_Con_AI_15","T_Con_hum_1","T_Con_hum_2","T_Con_hum_3","T_Con_hum_4","T_Con_hum_5","T_Con_hum_6","T_Con_hum_7","T_Con_hum_8","T_Con_hum_9","T_Con_hum_10","T_Con_hum_11","T_Con_hum_12","T_Con_hum_13","T_Con_hum_14","T_Con_hum_15","T_Unp_AI_1","T_Unp_AI_2","T_Unp_AI_3","T_Unp_AI_4","T_Unp_AI_5","T_Unp_AI_6","T_Unp_AI_7","T_Unp_AI_8","T_Unp_AI_9","T_Unp_AI_10","T_Unp_AI_11","T_Unp_AI_12","T_Unp_AI_13","T_Unp_AI_14","T_Unp_AI_15","T_Unp_hum_1","T_Unp_hum_2","T_Unp_hum_3","T_Unp_hum_4","T_Unp_hum_5","T_Unp_hum_6","T_Unp_hum_7","T_Unp_hum_8","T_Unp_hum_9","T_Unp_hum_10","T_Unp_hum_11","T_Unp_hum_12","T_Unp_hum_13","T_Unp_hum_14","T_Unp_hum_15","T_Lapp_AI_1","T_Lapp_AI_2","T_Lapp_AI_3","T_Lapp_AI_4","T_Lapp_AI_5","T_Lapp_AI_6","T_Lapp_AI_7","T_Lapp_AI_8","T_Lapp_AI_9","T_Lapp_AI_10","T_Lapp_AI_11","T_Lapp_AI_12","T_Lapp_AI_13","T_Lapp_AI_14","T_Lapp_AI_15","T_Lapp_hum_1","T_Lapp_hum_2","T_Lapp_hum_3","T_Lapp_hum_4","T_Lapp_hum_5","T_Lapp_hum_6","T_Lapp_hum_7","T_Lapp_hum_8","T_Lapp_hum_9","T_Lapp_hum_10","T_Lapp_hum_11","T_Lapp_hum_12","T_Lapp_hum_13","T_Lapp_hum_14","T_Lapp_hum_15","Age","Sex"
"0","100","2119","1","15","23","12","27","13","18","5","4","17","20","22","6","8","24","19","30","21","25","3","26","2","7","10","29","9","28","14","16","1","11","4","3","3","4","3","5","4","4","4","5","3","3","4","4","4","4","5","4","5","2","5","4","1","3","4","3","3","2","3","4","5","4","3","4","4","4","4","5","3","3","4","5","4","4","4","1","3","5","4","4","4","4","4","4","4","4","4","3","4","4","4","4","3","4","4","3","4","3","4","4","3","4","4","4","4","4","4","4","4","4","4","3","4","3","3","4","4","4","4","4","1","3","3","1","3","5","4","4","5","4","4","3","4","4","4","1","5","4","4","4","4","4","3","2","3","1","3","1","5","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","Female"
"0","100","608","1","30","6","15","5","1","2","12","25","19","28","8","26","29","3","20","10","14","7","17","16","27","23","22","24","18","4","13","11","21","9","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","2","5","4","5","5","5","5","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","Female"
"0","100","4405","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","14","22","3","26","23","15","11","6","16","2","8","21","12","24","27","29","7","9","17","18","10","13","20","5","4","19","28","1","30","4","4","4","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","4","5","5","5","5","5","5","5","5","3","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","4","5","4","5","5","5","5","5","5","5","5","4","4","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","4","3","5","5","5","5","5","5","5","5","5","4","4","5","4","5","5","5","4","5","5","5","5","4","5","5","5","5","5","19","Female"
"0","100","3079","1","19","4","17","20","12","6","14","25","21","7","26","5","13","9","3","2","15","1","18","10","8","29","11","16","24","27","28","23","30","22","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","4","3","4","4","4","4","2","2","2","4","4","2","4","2","4","5","4","4","4","4","1","4","2","3","4","3","1","1","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","1","3","4","5","5","3","2","3","3","2","5","2","4","2","4","4","3","4","4","5","1","4","4","2","4","3","1","1","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","Female"
"0","100","2322","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","20","5","1","14","2","7","26","22","8","4","25","27","18","11","9","10","30","21","3","13","28","16","6","24","19","17","23","15","29","4","4","3","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","3","4","5","4","2","5","5","5","5","5","5","5","5","3","4","5","5","4","5","3","5","5","5","5","5","4","5","4","5","2","5","5","5","4","2","3","4","4","4","4","2","4","4","2","4","4","2","4","2","5","4","3","3","2","4","4","4","2","4","3","5","4","4","4","3","4","4","4","4","4","4","4","4","3","3","4","4","5","4","4","4","5","4","2","4","3","4","3","3","4","4","4","21","Female"
"0","100","2698","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","23","5","16","7","14","3","10","2","26","8","30","24","21","25","22","9","20","15","6","28","19","18","4","1","13","12","11","17","27","2","3","4","4","3","5","5","4","5","1","4","1","1","2","2","1","5","4","4","5","4","3","4","5","5","2","4","4","3","1","3","1","4","4","5","5","5","4","5","2","4","1","2","2","1","1","4","1","4","5","4","3","5","5","5","3","4","3","4","1","1","1","1","4","5","5","5","5","5","1","4","2","1","2","1","3","5","2","5","3","3","4","4","5","5","5","5","4","5","1","3","3","4","5","5","5","5","4","5","1","3","1","3","3","3","1","5","2","4","5","4","3","3","5","5","3","4","4","3","1","25","Female"
"0","100","875","1","20","5","25","13","24","22","10","17","9","26","8","23","29","19","27","18","4","11","21","15","14","2","16","12","1","7","6","28","3","30","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","Other"
"0","100","573","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","7","30","21","24","5","10","28","23","29","17","13","3","6","16","11","27","18","25","15","4","8","26","1","2","20","22","9","19","14","3","3","3","3","3","4","5","4","3","3","5","3","3","3","3","4","5","3","4","4","3","3","4","4","4","3","4","4","4","4","4","4","4","3","3","4","4","4","4","3","4","4","5","4","4","4","4","4","4","2","5","4","3","3","4","5","4","4","5","4","3","4","3","4","2","4","2","3","4","4","4","3","4","4","2","4","4","4","4","4","4","2","4","4","4","4","4","4","2","4","4","4","4","4","4","3","4","2","3","3","2","3","3","4","2","4","3","2","4","4","4","2","4","4","4","4","2","4","5","4","21","Male"
"0","100","740","1","3","7","1","8","14","17","15","20","28","21","6","10","29","19","4","11","25","26","12","22","5","16","24","2","9","30","27","18","13","23","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","5","5","5","5","3","4","4","5","3","5","3","4","4","5","4","3","4","5","4","5","5","4","5","4","5","5","5","5","5","3","5","5","3","4","5","5","1","4","5","5","5","5","1","5","5","2","2","5","5","5","5","5","5","5","4","3","3","3","3","4","4","4","4","2","2","4","2","4","4","4","3","3","5","4","5","2","4","4","3","4","5","1","4","2","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","Male"
"0","100","2758","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","6","2","14","11","1","10","27","24","18","21","30","9","23","4","5","26","17","13","3","25","22","20","28","8","16","15","29","12","19","5","5","3","5","4","5","5","4","4","5","4","3","4","4","4","4","4","3","4","4","4","4","4","4","5","5","4","4","5","3","5","4","4","5","4","4","4","5","4","4","4","5","4","4","5","5","5","5","4","4","4","5","4","5","4","4","4","4","5","4","4","4","3","3","4","4","3","4","3","3","4","4","4","4","3","5","3","3","4","3","3","3","4","4","4","3","4","3","5","3","3","4","3","4","4","3","4","4","4","4","3","5","5","4","3","5","4","5","4","4","4","5","4","3","4","4","4","3","5","4","18","Female"
"0","100","767","1","10","23","5","6","18","7","26","13","4","28","24","27","2","11","22","21","14","30","25","1","8","29","12","19","16","17","20","15","3","9","5","5","5","5","5","5","5","5","5","5","5","3","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","Female"
"0","100","1341","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","3","1","15","20","17","23","29","26","5","6","25","14","8","27","24","18","19","4","16","9","2","30","11","7","22","21","28","13","12","4","4","4","5","4","5","4","4","4","5","5","5","4","4","4","5","4","4","4","5","5","5","4","5","4","5","5","5","4","4","4","3","5","5","5","5","5","5","4","4","5","5","4","4","4","4","5","5","5","5","5","5","4","4","4","4","4","4","5","4","5","5","4","5","5","4","4","4","5","4","5","4","5","4","5","4","5","5","4","4","5","4","4","5","4","5","5","4","4","4","4","5","5","4","5","5","4","4","5","5","5","5","5","4","4","4","4","4","5","5","5","4","4","5","5","5","4","4","5","4","19","Male"
"0","100","454","1","24","5","15","1","16","23","12","3","20","18","28","30","21","26","6","27","13","11","22","17","7","2","29","9","19","25","4","8","14","10","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","Female"
