Participant,Experimental_Group,recruitment_platform,Negative_attitudes,Effects_Perception
157,Not Disclosed,SONA,4.375,3.333333333
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,4.666666667
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,4
157,Not Disclosed,SONA,4.375,3.666666667
157,Not Disclosed,SONA,4.375,4.666666667
157,Not Disclosed,SONA,4.375,4.333333333
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,4.666666667
157,Not Disclosed,SONA,4.375,3.333333333
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,4.666666667
157,Not Disclosed,SONA,4.375,4.666666667
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,4.666666667
157,Not Disclosed,SONA,4.375,4
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,4.666666667
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,3.666666667
157,Not Disclosed,SONA,4.375,5
157,Not Disclosed,SONA,4.375,4.666666667
158,Not Disclosed,SONA,4.875,4.333333333
158,Not Disclosed,SONA,4.875,4
158,Not Disclosed,SONA,4.875,5
158,Not Disclosed,SONA,4.875,4.666666667
158,Not Disclosed,SONA,4.875,4.666666667
158,Not Disclosed,SONA,4.875,4.666666667
158,Not Disclosed,SONA,4.875,4.666666667
158,Not Disclosed,SONA,4.875,4
158,Not Disclosed,SONA,4.875,5
158,Not Disclosed,SONA,4.875,3.666666667
158,Not Disclosed,SONA,4.875,4.666666667
158,Not Disclosed,SONA,4.875,3
158,Not Disclosed,SONA,4.875,3.333333333
158,Not Disclosed,SONA,4.875,4
158,Not Disclosed,SONA,4.875,4.333333333
158,Not Disclosed,SONA,4.875,4
158,Not Disclosed,SONA,4.875,5
158,Not Disclosed,SONA,4.875,3.333333333
158,Not Disclosed,SONA,4.875,4.666666667
158,Not Disclosed,SONA,4.875,4.333333333
158,Not Disclosed,SONA,4.875,4.333333333
158,Not Disclosed,SONA,4.875,5
158,Not Disclosed,SONA,4.875,5
158,Not Disclosed,SONA,4.875,4
158,Not Disclosed,SONA,4.875,5
158,Not Disclosed,SONA,4.875,5
158,Not Disclosed,SONA,4.875,5
158,Not Disclosed,SONA,4.875,4
158,Not Disclosed,SONA,4.875,5
158,Not Disclosed,SONA,4.875,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,4
159,Disclosed,SONA,3,4.666666667
159,Disclosed,SONA,3,4.333333333
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,4.333333333
159,Disclosed,SONA,3,4.666666667
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
159,Disclosed,SONA,3,5
160,Not Disclosed,SONA,1.625,4.333333333
160,Not Disclosed,SONA,1.625,4
160,Not Disclosed,SONA,1.625,5
160,Not Disclosed,SONA,1.625,4.333333333
160,Not Disclosed,SONA,1.625,5
160,Not Disclosed,SONA,1.625,4.666666667
160,Not Disclosed,SONA,1.625,4.666666667
160,Not Disclosed,SONA,1.625,4.666666667
160,Not Disclosed,SONA,1.625,4.666666667
160,Not Disclosed,SONA,1.625,4.666666667
160,Not Disclosed,SONA,1.625,4.666666667
160,Not Disclosed,SONA,1.625,5
160,Not Disclosed,SONA,1.625,4.333333333
160,Not Disclosed,SONA,1.625,4
160,Not Disclosed,SONA,1.625,4.666666667
160,Not Disclosed,SONA,1.625,5
160,Not Disclosed,SONA,1.625,4.666666667
160,Not Disclosed,SONA,1.625,3
160,Not Disclosed,SONA,1.625,5
160,Not Disclosed,SONA,1.625,5
160,Not Disclosed,SONA,1.625,3.666666667
160,Not Disclosed,SONA,1.625,5
160,Not Disclosed,SONA,1.625,4.666666667
160,Not Disclosed,SONA,1.625,5
160,Not Disclosed,SONA,1.625,4.666666667
160,Not Disclosed,SONA,1.625,5
160,Not Disclosed,SONA,1.625,5
160,Not Disclosed,SONA,1.625,4.666666667
160,Not Disclosed,SONA,1.625,5
160,Not Disclosed,SONA,1.625,5
161,Not Disclosed,SONA,3.125,4.333333333
161,Not Disclosed,SONA,3.125,3.666666667
161,Not Disclosed,SONA,3.125,4.666666667
161,Not Disclosed,SONA,3.125,4.666666667
161,Not Disclosed,SONA,3.125,4
161,Not Disclosed,SONA,3.125,4.666666667
161,Not Disclosed,SONA,3.125,4.333333333
161,Not Disclosed,SONA,3.125,4
161,Not Disclosed,SONA,3.125,4.666666667
161,Not Disclosed,SONA,3.125,4
161,Not Disclosed,SONA,3.125,4
161,Not Disclosed,SONA,3.125,3.333333333
161,Not Disclosed,SONA,3.125,4.333333333
161,Not Disclosed,SONA,3.125,4
161,Not Disclosed,SONA,3.125,4
161,Not Disclosed,SONA,3.125,3
161,Not Disclosed,SONA,3.125,4.333333333
161,Not Disclosed,SONA,3.125,4
161,Not Disclosed,SONA,3.125,4.333333333
161,Not Disclosed,SONA,3.125,4.666666667
161,Not Disclosed,SONA,3.125,4
161,Not Disclosed,SONA,3.125,3.666666667
161,Not Disclosed,SONA,3.125,4
161,Not Disclosed,SONA,3.125,3.666666667
161,Not Disclosed,SONA,3.125,4
161,Not Disclosed,SONA,3.125,4.333333333
161,Not Disclosed,SONA,3.125,5
161,Not Disclosed,SONA,3.125,4
161,Not Disclosed,SONA,3.125,4.333333333
161,Not Disclosed,SONA,3.125,4
162,Not Disclosed,SONA,2.5,3.333333333
162,Not Disclosed,SONA,2.5,3.333333333
162,Not Disclosed,SONA,2.5,4
162,Not Disclosed,SONA,2.5,2.666666667
162,Not Disclosed,SONA,2.5,2
162,Not Disclosed,SONA,2.5,3.333333333
162,Not Disclosed,SONA,2.5,2
162,Not Disclosed,SONA,2.5,2.666666667
162,Not Disclosed,SONA,2.5,2.666666667
162,Not Disclosed,SONA,2.5,2
162,Not Disclosed,SONA,2.5,2
162,Not Disclosed,SONA,2.5,2
162,Not Disclosed,SONA,2.5,2.666666667
162,Not Disclosed,SONA,2.5,2.666666667
162,Not Disclosed,SONA,2.5,3.333333333
162,Not Disclosed,SONA,2.5,3.666666667
162,Not Disclosed,SONA,2.5,3.333333333
162,Not Disclosed,SONA,2.5,2.666666667
162,Not Disclosed,SONA,2.5,2
162,Not Disclosed,SONA,2.5,2.666666667
162,Not Disclosed,SONA,2.5,2.666666667
162,Not Disclosed,SONA,2.5,2.666666667
162,Not Disclosed,SONA,2.5,4
162,Not Disclosed,SONA,2.5,3.333333333
162,Not Disclosed,SONA,2.5,2.666666667
162,Not Disclosed,SONA,2.5,2
162,Not Disclosed,SONA,2.5,2
162,Not Disclosed,SONA,2.5,2.666666667
162,Not Disclosed,SONA,2.5,3.333333333
162,Not Disclosed,SONA,2.5,2.666666667
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,4.666666667
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
163,Not Disclosed,SONA,3.5,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,4.333333333
164,Disclosed,SONA,4.875,4
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,2.333333333
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,4.666666667
164,Disclosed,SONA,4.875,4.333333333
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,3.666666667
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,4.333333333
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,2
164,Disclosed,SONA,4.875,5
164,Disclosed,SONA,4.875,4.333333333
165,Disclosed,SONA,1.875,2.666666667
165,Disclosed,SONA,1.875,3
165,Disclosed,SONA,1.875,3.666666667
165,Disclosed,SONA,1.875,5
165,Disclosed,SONA,1.875,4.666666667
165,Disclosed,SONA,1.875,4
165,Disclosed,SONA,1.875,4.666666667
165,Disclosed,SONA,1.875,4
165,Disclosed,SONA,1.875,4.666666667
165,Disclosed,SONA,1.875,3.666666667
165,Disclosed,SONA,1.875,4.333333333
165,Disclosed,SONA,1.875,2
165,Disclosed,SONA,1.875,2
165,Disclosed,SONA,1.875,2.333333333
165,Disclosed,SONA,1.875,4.333333333
165,Disclosed,SONA,1.875,2
165,Disclosed,SONA,1.875,1.666666667
165,Disclosed,SONA,1.875,2
165,Disclosed,SONA,1.875,4.666666667
165,Disclosed,SONA,1.875,4
165,Disclosed,SONA,1.875,2.666666667
165,Disclosed,SONA,1.875,4.333333333
165,Disclosed,SONA,1.875,4.333333333
165,Disclosed,SONA,1.875,4.666666667
165,Disclosed,SONA,1.875,4.666666667
165,Disclosed,SONA,1.875,5
165,Disclosed,SONA,1.875,4.666666667
165,Disclosed,SONA,1.875,2
165,Disclosed,SONA,1.875,2
165,Disclosed,SONA,1.875,2.666666667
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
166,Not Disclosed,SONA,3.25,5
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
167,Disclosed,SONA,3,4.333333333
168,Not Disclosed,SONA,4.125,3.666666667
168,Not Disclosed,SONA,4.125,4
168,Not Disclosed,SONA,4.125,4.666666667
168,Not Disclosed,SONA,4.125,4.333333333
168,Not Disclosed,SONA,4.125,4.666666667
168,Not Disclosed,SONA,4.125,4.333333333
168,Not Disclosed,SONA,4.125,4.666666667
168,Not Disclosed,SONA,4.125,4.333333333
168,Not Disclosed,SONA,4.125,4
168,Not Disclosed,SONA,4.125,4.333333333
168,Not Disclosed,SONA,4.125,4.666666667
168,Not Disclosed,SONA,4.125,4.333333333
168,Not Disclosed,SONA,4.125,4.666666667
168,Not Disclosed,SONA,4.125,4.666666667
168,Not Disclosed,SONA,4.125,4
168,Not Disclosed,SONA,4.125,4.333333333
168,Not Disclosed,SONA,4.125,4.666666667
168,Not Disclosed,SONA,4.125,4
168,Not Disclosed,SONA,4.125,4.333333333
168,Not Disclosed,SONA,4.125,4.666666667
168,Not Disclosed,SONA,4.125,4
168,Not Disclosed,SONA,4.125,4.666666667
168,Not Disclosed,SONA,4.125,4.666666667
168,Not Disclosed,SONA,4.125,4
168,Not Disclosed,SONA,4.125,5
168,Not Disclosed,SONA,4.125,5
168,Not Disclosed,SONA,4.125,4
168,Not Disclosed,SONA,4.125,4.333333333
168,Not Disclosed,SONA,4.125,4.333333333
168,Not Disclosed,SONA,4.125,4.333333333
169,Not Disclosed,SONA,2.625,2
169,Not Disclosed,SONA,2.625,3.333333333
169,Not Disclosed,SONA,2.625,3.666666667
169,Not Disclosed,SONA,2.625,5
169,Not Disclosed,SONA,2.625,4.333333333
169,Not Disclosed,SONA,2.625,4
169,Not Disclosed,SONA,2.625,4.666666667
169,Not Disclosed,SONA,2.625,3.666666667
169,Not Disclosed,SONA,2.625,4.666666667
169,Not Disclosed,SONA,2.625,2.666666667
169,Not Disclosed,SONA,2.625,4.666666667
169,Not Disclosed,SONA,2.625,1.666666667
169,Not Disclosed,SONA,2.625,2.333333333
169,Not Disclosed,SONA,2.625,2.666666667
169,Not Disclosed,SONA,2.625,3.333333333
169,Not Disclosed,SONA,2.625,2.666666667
169,Not Disclosed,SONA,2.625,3.666666667
169,Not Disclosed,SONA,2.625,2.333333333
169,Not Disclosed,SONA,2.625,5
169,Not Disclosed,SONA,2.625,3
169,Not Disclosed,SONA,2.625,3.666666667
169,Not Disclosed,SONA,2.625,1.666666667
169,Not Disclosed,SONA,2.625,2.333333333
169,Not Disclosed,SONA,2.625,3
169,Not Disclosed,SONA,2.625,4
169,Not Disclosed,SONA,2.625,4.333333333
169,Not Disclosed,SONA,2.625,4.666666667
169,Not Disclosed,SONA,2.625,3
169,Not Disclosed,SONA,2.625,2.666666667
169,Not Disclosed,SONA,2.625,1.666666667
170,Not Disclosed,SONA,3.625,2.666666667
170,Not Disclosed,SONA,3.625,3.333333333
170,Not Disclosed,SONA,3.625,3.666666667
170,Not Disclosed,SONA,3.625,4
170,Not Disclosed,SONA,3.625,4
170,Not Disclosed,SONA,3.625,4
170,Not Disclosed,SONA,3.625,4
170,Not Disclosed,SONA,3.625,4
170,Not Disclosed,SONA,3.625,3.666666667
170,Not Disclosed,SONA,3.625,3.666666667
170,Not Disclosed,SONA,3.625,3.666666667
170,Not Disclosed,SONA,3.625,4
170,Not Disclosed,SONA,3.625,3.666666667
170,Not Disclosed,SONA,3.625,3.666666667
170,Not Disclosed,SONA,3.625,4
170,Not Disclosed,SONA,3.625,4
170,Not Disclosed,SONA,3.625,4
170,Not Disclosed,SONA,3.625,3.333333333
170,Not Disclosed,SONA,3.625,4.333333333
170,Not Disclosed,SONA,3.625,3.666666667
170,Not Disclosed,SONA,3.625,4.333333333
170,Not Disclosed,SONA,3.625,3.333333333
170,Not Disclosed,SONA,3.625,4
170,Not Disclosed,SONA,3.625,3
170,Not Disclosed,SONA,3.625,4.333333333
170,Not Disclosed,SONA,3.625,3.333333333
170,Not Disclosed,SONA,3.625,3.666666667
170,Not Disclosed,SONA,3.625,4.333333333
170,Not Disclosed,SONA,3.625,4.333333333
170,Not Disclosed,SONA,3.625,4
171,Disclosed,SONA,3.125,4.666666667
171,Disclosed,SONA,3.125,4.333333333
171,Disclosed,SONA,3.125,1.333333333
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,4.666666667
171,Disclosed,SONA,3.125,4.666666667
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,3
171,Disclosed,SONA,3.125,4.333333333
171,Disclosed,SONA,3.125,4.666666667
171,Disclosed,SONA,3.125,4.333333333
171,Disclosed,SONA,3.125,4.666666667
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,2.666666667
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,4.666666667
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,4.333333333
171,Disclosed,SONA,3.125,4.666666667
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,3
171,Disclosed,SONA,3.125,5
171,Disclosed,SONA,3.125,4.333333333
172,Not Disclosed,SONA,2.875,3.666666667
172,Not Disclosed,SONA,2.875,3.333333333
172,Not Disclosed,SONA,2.875,3.666666667
172,Not Disclosed,SONA,2.875,4.333333333
172,Not Disclosed,SONA,2.875,3.666666667
172,Not Disclosed,SONA,2.875,4.333333333
172,Not Disclosed,SONA,2.875,4.333333333
172,Not Disclosed,SONA,2.875,4.333333333
172,Not Disclosed,SONA,2.875,4.666666667
172,Not Disclosed,SONA,2.875,4
172,Not Disclosed,SONA,2.875,4
172,Not Disclosed,SONA,2.875,4
172,Not Disclosed,SONA,2.875,3.666666667
172,Not Disclosed,SONA,2.875,3.666666667
172,Not Disclosed,SONA,2.875,4.333333333
172,Not Disclosed,SONA,2.875,3.333333333
172,Not Disclosed,SONA,2.875,3.666666667
172,Not Disclosed,SONA,2.875,4.333333333
172,Not Disclosed,SONA,2.875,4.333333333
172,Not Disclosed,SONA,2.875,3.666666667
172,Not Disclosed,SONA,2.875,3.666666667
172,Not Disclosed,SONA,2.875,4
172,Not Disclosed,SONA,2.875,3.666666667
172,Not Disclosed,SONA,2.875,3.666666667
172,Not Disclosed,SONA,2.875,4.666666667
172,Not Disclosed,SONA,2.875,4.666666667
172,Not Disclosed,SONA,2.875,4.333333333
172,Not Disclosed,SONA,2.875,4
172,Not Disclosed,SONA,2.875,4.666666667
172,Not Disclosed,SONA,2.875,3.333333333
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,3.666666667
173,Disclosed,SONA,2.25,3.666666667
173,Disclosed,SONA,2.25,3
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,3.666666667
173,Disclosed,SONA,2.25,3.666666667
173,Disclosed,SONA,2.25,3.333333333
173,Disclosed,SONA,2.25,3.666666667
173,Disclosed,SONA,2.25,3.333333333
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,3.666666667
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,3.333333333
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,4.333333333
173,Disclosed,SONA,2.25,3.666666667
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,3.333333333
173,Disclosed,SONA,2.25,3.666666667
173,Disclosed,SONA,2.25,4
173,Disclosed,SONA,2.25,3.666666667
173,Disclosed,SONA,2.25,4
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,3.666666667
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,4.333333333
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,4.333333333
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,4
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,4.333333333
174,Not Disclosed,SONA,3.375,4.666666667
174,Not Disclosed,SONA,3.375,4.333333333
174,Not Disclosed,SONA,3.375,4.333333333
174,Not Disclosed,SONA,3.375,4.666666667
174,Not Disclosed,SONA,3.375,5
174,Not Disclosed,SONA,3.375,4.333333333
174,Not Disclosed,SONA,3.375,3.666666667
174,Not Disclosed,SONA,3.375,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,4.333333333
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,3
175,Disclosed,SONA,2.5,4.333333333
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,4
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,5
175,Disclosed,SONA,2.5,4.666666667
176,Not Disclosed,SONA,3.5,1.333333333
176,Not Disclosed,SONA,3.5,3.333333333
176,Not Disclosed,SONA,3.5,3
176,Not Disclosed,SONA,3.5,3
176,Not Disclosed,SONA,3.5,3
176,Not Disclosed,SONA,3.5,3.333333333
176,Not Disclosed,SONA,3.5,3
176,Not Disclosed,SONA,3.5,3
176,Not Disclosed,SONA,3.5,4
176,Not Disclosed,SONA,3.5,4
176,Not Disclosed,SONA,3.5,3.666666667
176,Not Disclosed,SONA,3.5,2
176,Not Disclosed,SONA,3.5,2
176,Not Disclosed,SONA,3.5,3.333333333
176,Not Disclosed,SONA,3.5,3.333333333
176,Not Disclosed,SONA,3.5,4.333333333
176,Not Disclosed,SONA,3.5,2.666666667
176,Not Disclosed,SONA,3.5,3.333333333
176,Not Disclosed,SONA,3.5,4
176,Not Disclosed,SONA,3.5,2.333333333
176,Not Disclosed,SONA,3.5,2.333333333
176,Not Disclosed,SONA,3.5,4
176,Not Disclosed,SONA,3.5,4
176,Not Disclosed,SONA,3.5,4
176,Not Disclosed,SONA,3.5,4.333333333
176,Not Disclosed,SONA,3.5,4.666666667
176,Not Disclosed,SONA,3.5,3.666666667
176,Not Disclosed,SONA,3.5,2
176,Not Disclosed,SONA,3.5,3.666666667
176,Not Disclosed,SONA,3.5,3.666666667
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,4.333333333
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,4.333333333
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,4.333333333
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
177,Disclosed,SONA,2,5
178,Not Disclosed,SONA,2.875,4
178,Not Disclosed,SONA,2.875,4.333333333
178,Not Disclosed,SONA,2.875,4.333333333
178,Not Disclosed,SONA,2.875,5
178,Not Disclosed,SONA,2.875,4.666666667
178,Not Disclosed,SONA,2.875,5
178,Not Disclosed,SONA,2.875,4.666666667
178,Not Disclosed,SONA,2.875,1.333333333
178,Not Disclosed,SONA,2.875,4.333333333
178,Not Disclosed,SONA,2.875,4.666666667
178,Not Disclosed,SONA,2.875,4.666666667
178,Not Disclosed,SONA,2.875,3.666666667
178,Not Disclosed,SONA,2.875,3.666666667
178,Not Disclosed,SONA,2.875,3.666666667
178,Not Disclosed,SONA,2.875,3.666666667
178,Not Disclosed,SONA,2.875,3
178,Not Disclosed,SONA,2.875,4.666666667
178,Not Disclosed,SONA,2.875,2
178,Not Disclosed,SONA,2.875,4.666666667
178,Not Disclosed,SONA,2.875,4
178,Not Disclosed,SONA,2.875,4.666666667
178,Not Disclosed,SONA,2.875,1
178,Not Disclosed,SONA,2.875,2.333333333
178,Not Disclosed,SONA,2.875,2.333333333
178,Not Disclosed,SONA,2.875,4.666666667
178,Not Disclosed,SONA,2.875,4
178,Not Disclosed,SONA,2.875,4.666666667
178,Not Disclosed,SONA,2.875,3.666666667
